	SiO2	TiO2	Al2O3	FeOt	MnO	MgO	CaO	K2O	Na2O	Group
993	60.5	1.0	16.8	6.67	0.08	2.15	5.46	1.93	3.5	4- ACG & ATG
994	59.2	0.92	17.6	6.1	0.09	2.41	6.19	1.87	3.52	4- ACG & ATG
995	70.64	0.37	14.74	2.91	0.07	0.8	2.66	3.42	3.71	4- ACG & ATG
996	68.6	0.55	15.5	3.34	0.06	0.9	3.1	3.0	3.7	4- ACG & ATG
997	67.0	0.63	15.7	3.76	0.07	1.4	3.6	3.0	3.4	4- ACG & ATG
998	58.6	0.92	16.9	6.47	0.1	3.0	6.3	2.1	3.1	4- ACG & ATG
999	65.6	0.67	15.37	4.62	0.09	1.91	4.39	3.17	3.03	4- ACG & ATG
1000	61.7	0.9	16.5	6.05	0.13	2.7	5.2	2.5	2.7	4- ACG & ATG
1001	65.6	0.62	15.8	4.13	0.06	1.6	3.5	2.9	3.3	4- ACG & ATG
1002	68.9	0.52	14.8	3.8	0.05	1.6	3.3	4.1	3.0	4- ACG & ATG
1003	71.1	0.27	14.9	2.34	0.02	0.66	2.0	4.3	3.4	4- ACG & ATG
1004	74.9	0.12	13.5	1.09	0.03	0.33	1.5	4.2	3.0	4- ACG & ATG
1005	73.3	0.02	14.4	1.44	0.03	0.71	1.8	4.6	3.0	4- ACG & ATG
1006	77.4	0.12	12.2	0.9	0.06	0.16	0.63	4.49	3.66	4- ACG & ATG
1007	74.2	0.15	14.0	1.35	0.04	0.35	1.7	4.1	3.1	4- ACG & ATG
1008	70.3	0.34	14.8	2.62	0.07	0.78	2.0	3.8	4.0	4- ACG & ATG
1009	69.0	0.32	16.5	2.34	0.06	0.65	2.4	3.8	3.7	4- ACG & ATG
1010	76.6	0.07	12.9	0.81	0.06	0.09	0.89	4.3	3.7	4- ACG & ATG
1011	72.0	0.38	14.6	2.43	0.04	0.69	2.2	3.5	3.2	4- ACG & ATG
1012	71.8	0.33	14.2	2.43	0.03	0.59	1.7	4.7	3.0	4- ACG & ATG
1013	73.1	0.32	14.3	1.8	0.03	0.5	1.4	4.2	3.4	4- ACG & ATG
1014	70.1	0.35	14.8	2.61	0.06	0.78	2.6	3.0	3.7	4- ACG & ATG
1015	69.8	0.39	14.9	3.07	0.04	0.89	2.7	3.0	3.5	4- ACG & ATG
1016	72.8	0.25	14.7	1.44	0.06	0.47	1.8	4.1	3.7	4- ACG & ATG
1017	68.2	0.45	15.8	3.07	0.06	0.94	2.7	4.5	3.1	4- ACG & ATG
1018	72.54	0.31	14.86	2.09	0.05	0.5	2.23	3.96	3.48	4- ACG & ATG
1019	72.18	0.32	14.51	2.13	0.06	0.46	2.1	3.07	3.86	4- ACG & ATG
1020	71.08	0.33	14.92	2.23	0.07	0.59	2.57	3.7	3.31	4- ACG & ATG
1021	70.1	0.36	14.6	3.7	0.08	0.51	2.3	3.8	3.9	4- ACG & ATG
1022	70.3	0.23	16.1	2.17	0.03	0.51	3.0	2.4	4.4	4- ACG & ATG
1023	73.5	0.19	14.4	1.61	0.02	0.42	1.6	4.0	3.5	4- ACG & ATG
1024	65.3	0.23	16.7	4.28	0.07	2.0	4.4	2.3	3.3	4- ACG & ATG
1025	73.7	0.26	14.1	1.81	0.03	0.68	2.1	3.2	3.7	4- ACG & ATG
1026	72.19	0.3	14.01	2.06200792	0.07	0.87	1.31	4.43	3.84	4- ACG & ATG
1027	75.9	0.03	12.25	1.00600306	0.04	0.72	0.86	4.81	3.55	4- ACG & ATG
1028	72.71	0.25	14.05	1.71800288	0.06	0.78	1.52	4.5	3.47	4- ACG & ATG
1029	74.71	0.13	12.54	1.10400144	0.06	0.57	1.4	4.73	3.51	4- ACG & ATG
1030	69.74	0.37	15.56	2.0300027	0.13	1.2	2.32	3.89	3.31	4- ACG & ATG
1031	69.14	0.36	14.88	2.52200612	0.06	1.25	2.79	3.69	3.51	4- ACG & ATG
1032	69.38	0.34	15.16	2.7300081	0.12	1.0	2.07	3.97	3.54	4- ACG & ATG
1033	70.99	0.32	14.25	2.0900036	0.12	0.97	1.6	4.19	3.12	4- ACG & ATG
1034	69.29	0.41	15.8	2.34200612	0.1	0.93	2.41	4.0	3.56	4- ACG & ATG
1035	68.41	0.4	15.31	2.74200792	0.12	1.35	2.41	3.9	3.79	4- ACG & ATG
1036	66.38	0.37	16.03	2.53	0.07	1.16	2.1	5.64	3.7	4- ACG & ATG
1037	74.54	0.09	12.96	0.93	0.06	0.42	0.69	5.25	3.24	4- ACG & ATG
1038	69.89	0.34	14.18	2.54	0.06	1.21	1.78	4.55	2.84	4- ACG & ATG
1039	77.46	0.06	12.5	0.23	0.01	0.19	0.86	4.71	3.32	4- ACG & ATG
1040	75.41	0.04	12.78	0.76	0.08	0.18	0.62	5.29	3.5	4- ACG & ATG
1041	69.85	0.31	14.74	2.27	0.07	0.96	2.38	4.52	3.25	4- ACG & ATG
1042	72.69	0.17	13.23	1.41	0.06	0.59	1.49	5.09	2.83	4- ACG & ATG
1043	59.74	0.93	15.11	6.3	0.12	4.42	6.11	2.05	3.51	4- ACG & ATG
1044	70.14	0.25	16.23	2.52	0.05	0.73	2.04	2.35	4.27	4- ACG & ATG
1045	71.0	0.25	15.78	2.59	0.05	0.77	2.29	2.32	3.98	4- ACG & ATG
1046	75.75	0.06	13.97	0.79	0.05	0.22	0.57	4.32	3.67	4- ACG & ATG
1047	67.34	0.73	15.09	5.2	0.09	1.76	1.37	2.84	2.93	4- ACG & ATG
1048	64.06	0.88	15.98	6.27	0.1	2.21	2.28	2.41	2.53	4- ACG & ATG
1050	57.31	0.94	18.23	6.81	0.12	4.65	6.02	1.19	2.71	4- ACG & ATG
1051	61.51	0.78	16.58	5.84	0.11	3.3	3.16	1.97	2.81	4- ACG & ATG
1052	61.34	0.84	16.66	5.28	0.1	2.87	4.64	2.0	3.6	4- ACG & ATG
1053	62.81	0.66	17.14	4.63	0.08	2.57	4.4	1.89	3.47	4- ACG & ATG
1054	69.16	0.3	17.1	2.68	0.06	1.3	2.71	2.21	4.03	4- ACG & ATG
1055	68.05	0.34	16.43	2.84	0.06	1.53	2.97	2.07	3.98	4- ACG & ATG
1056	71.45	0.28	14.62	2.11	0.05	0.9	1.98	2.88	3.81	4- ACG & ATG
1057	65.16	0.61	15.35	3.86	0.07	1.96	2.6	3.13	3.26	4- ACG & ATG
1058	65.16	0.61	15.35	3.86	0.07	1.96	2.6	3.13	3.26	4- ACG & ATG
1059	64.39	0.57	16.02	3.73	0.07	2.16	3.46	2.47	3.54	4- ACG & ATG
1060	63.99	0.64	15.98	4.5	0.09	2.53	3.68	2.25	3.37	4- ACG & ATG
1061	62.52	0.71	16.64	5.31	0.1	3.05	3.51	2.2	2.81	4- ACG & ATG
1062	64.14	0.7	15.44	4.8	0.09	2.58	3.12	2.65	3.11	4- ACG & ATG
1063	63.45	0.68	16.11	4.66	0.09	2.6	3.55	2.24	3.34	4- ACG & ATG
1064	65.42	0.63	16.07	4.52	0.09	2.32	3.51	2.34	3.6	4- ACG & ATG
1065	63.06	0.67	16.2	4.7	0.08	2.75	3.12	2.42	3.22	4- ACG & ATG
1066	63.96	0.6	16.1	4.32	0.09	2.32	3.39	2.52	3.24	4- ACG & ATG
1067	64.34	0.8	15.53	4.8	0.08	3.01	3.13	2.47	3.18	4- ACG & ATG
1068	62.4	0.69	16.78	5.59	0.11	3.26	3.84	2.15	3.24	4- ACG & ATG
1069	70.89	0.27	15.67	2.51	0.07	0.75	2.18	2.78	3.97	4- ACG & ATG
1070	72.02	0.2	15.3	2.09	0.04	0.6	1.98	2.63	4.2	4- ACG & ATG
1071	63.73	0.66	16.02	4.7	0.09	2.8	3.44	2.37	3.12	4- ACG & ATG
1072	63.73	0.66	16.02	4.7	0.09	2.8	3.44	2.37	3.12	4- ACG & ATG
1073	65.22	0.46	16.7	3.41	0.07	2.1	2.99	2.32	4.05	4- ACG & ATG
1074	68.56	0.52	15.8	2.53802538	0.07	1.19	2.63	2.91	2.99	4- ACG & ATG
1075	65.76	0.63	15.91	3.79803798	0.08	2.29	3.4	2.49	2.49	4- ACG & ATG
1076	61.7	0.73	16.9	5.42	0.09	2.4	5.3	2.5	3.3	4- ACG & ATG
1077	66.0	0.57	16.0	4.01	0.1	1.8	3.7	3.4	3.1	4- ACG & ATG
1078	67.63	0.57	14.72	3.86	0.09	1.74	3.9	3.45	3.07	4- ACG & ATG
1079	68.42	0.61	14.36	3.52	0.07	1.45	3.65	2.8	3.59	4- ACG & ATG
1080	53.0	1.1	17.1	9.34	0.23	4.6	6.9	2.1	4.0	4- ACG & ATG
1081	68.0	0.75	14.9	4.31	0.04	1.8	3.3	1.8	3.2	4- ACG & ATG
1083	66.8	0.59	15.6	3.8	0.08	1.6	3.7	3.4	3.0	4- ACG & ATG
1084	66.1	0.53	16.2	3.86	0.07	1.5	4.0	3.0	3.6	4- ACG & ATG
1085	72.0	0.19	14.7	1.17	0.04	0.5	1.7	4.1	3.6	4- ACG & ATG
1086	72.7	0.13	14.5	1.77	0.14	0.29	1.2	4.5	3.3	4- ACG & ATG
1087	72.3	0.14	15.0	1.89	0.05	0.41	1.8	4.1	3.5	4- ACG & ATG
1088	71.8	0.34	14.7	1.88	0.06	1.1	1.9	4.0	3.2	4- ACG & ATG
1089	58.9	0.86	17.7	5.44	0.11	3.0	6.3	1.7	3.4	4- ACG & ATG
1090	60.4	0.83	16.9	5.95	0.11	2.8	5.7	2.0	3.1	4- ACG & ATG
1091	75.1	0.08	13.4	0.66	0.02	0.12	1.0	4.6	3.2	4- ACG & ATG
1092	68.2	0.47	15.5	3.36	0.07	1.6	3.3	3.6	2.9	4- ACG & ATG
1093	56.5	0.89	18.0	7.06	0.15	3.5	7.0	1.6	3.3	4- ACG & ATG
1094	71.2	0.38	14.8	2.06	0.04	0.8	2.1	4.2	3.2	4- ACG & ATG
1095	61.5	0.77	16.8	5.3	0.12	2.5	5.5	2.5	3.5	4- ACG & ATG
1096	70.4	0.45	15.1	2.56	0.05	0.6	2.5	4.0	3.1	4- ACG & ATG
1097	71.1	0.38	14.4	2.47	0.07	1.0	2.4	4.4	2.8	4- ACG & ATG
1098	69.1	0.4	15.4	2.73	0.05	0.92	2.9	4.1	3.3	4- ACG & ATG
1099	70.9	0.31	14.9	2.27	0.05	0.76	2.5	3.8	3.2	4- ACG & ATG
1100	64.6	0.62	16.0	4.41	0.1	2.0	4.4	3.0	3.1	4- ACG & ATG
1101	65.2	0.62	15.7	4.41	0.1	2.1	4.2	3.0	3.1	4- ACG & ATG
1102	68.6	0.46	15.4	3.31	0.13	1.1	3.0	3.5	3.7	4- ACG & ATG
1103	67.7	0.47	16.0	3.27	0.05	1.0	3.6	3.2	3.5	4- ACG & ATG
1104	71.55	0.32	14.37	2.1	0.06	0.72	1.98	4.52	3.52	4- ACG & ATG
1105	67.5	0.54	15.6	3.52	0.13	1.4	3.8	3.5	3.1	4- ACG & ATG
1106	55.84	0.93	17.51	8.89601656	0.19	2.91	5.92	1.66	3.75	4- ACG & ATG
1107	71.93	0.45	14.62	2.77100891	0.08	1.7	1.11	3.92	3.22	4- ACG & ATG
1108	72.09	0.37	14.09	2.13900099	0.15	1.71	1.45	3.33	3.35	4- ACG & ATG
1109	72.47	0.25	13.97	2.26400684	0.07	0.95	1.87	4.92	2.79	4- ACG & ATG
1110	74.18	0.27	13.89	1.82100441	0.12	0.58	1.43	4.36	3.65	4- ACG & ATG
1111	76.21	0.26	12.99	1.08700567	0.17	0.8	0.23	5.09	2.83	4- ACG & ATG
1112	71.03	0.36	14.78	2.44700387	0.16	1.83	1.36	3.37	3.65	4- ACG & ATG
1113	71.56	0.35	14.57	2.28600396	0.13	1.01	2.62	3.37	3.57	4- ACG & ATG
1114	58.98	0.74	17.06	7.76101611	0.19	2.65	5.27	1.67	4.06	4- ACG & ATG
1115	60.72	0.72	17.17	6.6700135	0.34	2.66	5.87	2.06	3.17	4- ACG & ATG
1116	67.29	0.59	16.43	3.6500072	0.15	0.85	3.9	2.75	3.92	4- ACG & ATG
1117	68.61	0.55	15.63	3.10300423	0.12	1.59	3.49	3.0	3.65	4- ACG & ATG
1118	68.63	0.45	14.85	4.50601836	0.17	1.96	2.33	3.22	3.47	4- ACG & ATG
1119	69.73	0.43	15.01	3.77801098	0.06	2.01	2.0	2.9	3.74	4- ACG & ATG
1120	70.61	0.41	14.48	3.26900819	0.13	1.52	2.5	3.24	3.19	4- ACG & ATG
1121	68.94	0.52	15.3	3.53600846	0.1	1.37	2.59	3.4	3.27	4- ACG & ATG
1122	54.79	0.91	16.35	10.60702277	0.31	3.7	6.31	1.89	2.99	4- ACG & ATG
1123	71.27	0.39	14.81	2.99700747	0.04	0.7	2.68	3.63	2.67	4- ACG & ATG
1124	71.43	0.37	14.57	2.51500405	0.03	0.57	3.0	2.71	3.55	4- ACG & ATG
1125	72.09	0.29	14.92	2.47500585	0.04	0.38	2.82	2.57	3.5	4- ACG & ATG
1126	75.43	0.12	13.51	0.90700117	0.005	0.06	0.9	5.1	2.99	4- ACG & ATG
1127	70.42	0.39	15.01	2.95400054	0.05	0.78	3.11	3.41	2.8	4- ACG & ATG
1128	70.97	0.45	14.65	3.31400594	0.06	1.03	3.44	3.09	2.78	4- ACG & ATG
1130	69.51	0.48	14.99	3.580009	0.06	1.03	3.39	3.1	2.9	4- ACG & ATG
1131	73.09	0.32	14.28	2.23300423	0.03	0.42	2.39	4.03	2.78	4- ACG & ATG
1132	72.21	0.39	13.9	2.93300423	0.05	0.79	2.96	3.57	2.67	4- ACG & ATG
1133	70.33	0.38	15.09	2.69900279	0.04	0.64	2.91	3.62	2.97	4- ACG & ATG
1134	71.29	0.34	15.21	2.60900369	0.04	0.51	2.82	3.6	2.89	4- ACG & ATG
1135	67.37	0.63	14.86	4.85501305	0.1	2.21	4.43	2.88	2.17	4- ACG & ATG
1136	64.54	0.61	16.26	4.59901089	0.1	2.03	4.88	2.88	2.77	4- ACG & ATG
1137	65.37	0.61	16.11	4.77801548	0.1	2.26	4.2	2.89	2.39	4- ACG & ATG
1138	65.99	0.56	15.97	4.22801458	0.1	1.9	4.3	2.81	2.68	4- ACG & ATG
1139	64.05	0.62	16.12	4.66401044	0.1	1.73	4.54	2.6	2.53	4- ACG & ATG
1140	64.04	0.59	16.34	4.68101251	0.1	1.99	4.61	2.87	2.61	4- ACG & ATG
1141	65.09	0.58	16.81	4.33800918	0.1	1.9	4.81	2.66	2.55	4- ACG & ATG
1142	70.53	0.4	15.17	3.02800558	0.09	1.24	3.02	3.28	2.66	4- ACG & ATG
1143	64.43	0.49	16.32	3.56400864	0.1	1.63	4.27	3.11	2.97	4- ACG & ATG
1144	67.24	0.55	16.42	3.72701197	0.09	1.63	4.08	3.08	2.66	4- ACG & ATG
1145	71.37	0.32	13.5	1.98400864	0.05	0.83	2.22	4.27	2.63	4- ACG & ATG
1146	72.51	0.4	13.75	2.27300783	0.04	0.91	1.93	4.69	2.52	4- ACG & ATG
1147	64.85	0.64	16.35	3.67401224	0.07	1.64	3.99	2.66	2.6	4- ACG & ATG
1148	68.09	0.47	15.48	3.4600126	0.08	1.2	3.23	3.47	2.58	4- ACG & ATG
1149	66.21	0.61	15.56	4.78401224	0.09	2.36	4.39	2.93	2.48	4- ACG & ATG
1150	65.98	0.54	16.22	4.03201242	0.08	1.94	4.53	3.09	2.37	4- ACG & ATG
1151	65.3	0.62	15.37	4.90201242	0.1	2.36	4.36	3.27	2.55	4- ACG & ATG
1152	64.2	0.67	15.79	5.21901359	0.1	2.59	4.5	3.21	2.36	4- ACG & ATG
1153	67.2	0.25	15.52	4.75200432	0.07	1.7	2.8	3.44	3.79	4- ACG & ATG
1154	66.81	0.65	14.92	4.04300783	0.1	1.79	3.82	3.0	2.55	4- ACG & ATG
1155	68.59	0.7	14.67	3.95600576	0.05	1.58	3.51	3.1	3.1	4- ACG & ATG
1156	69.06	0.6	14.03	3.79700567	0.11	1.4	3.55	3.34	3.0	4- ACG & ATG
1157	67.81	0.63	14.86	3.63200612	0.06	1.42	4.06	3.0	2.65	4- ACG & ATG
1158	67.6	0.54	15.48	3.5600072	0.06	1.35	3.04	3.6	2.76	4- ACG & ATG
1159	66.76	0.7	15.73	4.37100711	0.07	1.58	3.3	2.92	3.05	4- ACG & ATG
1160	66.76	0.66	15.4	4.27801008	0.06	1.5	2.98	3.69	2.84	4- ACG & ATG
1161	66.9	0.66	15.73	4.19100531	0.08	1.52	3.07	3.45	2.73	4- ACG & ATG
1162	67.34	0.59	16.05	4.07600486	0.08	1.43	3.03	3.42	2.52	4- ACG & ATG
1163	67.78	0.64	15.29	4.27800378	0.08	1.45	2.83	3.94	2.18	4- ACG & ATG
1164	67.23	0.64	15.52	4.5400054	0.005	1.31	2.37	3.23	3.7	4- ACG & ATG
1165	66.33	0.7	14.45	4.86100801	0.06	2.1	3.8	3.4	3.4	4- ACG & ATG
1166	66.57	0.65	15.65	4.5700063	0.09	1.89	3.48	2.7	2.9	4- ACG & ATG
1167	67.02	0.76	15.19	4.49900549	0.09	2.15	3.76	3.0	2.8	4- ACG & ATG
1168	75.04	0.12	14.36	1.06500225	0.03	0.23	0.98	3.77	3.56	4- ACG & ATG
1169	68.96	0.48	16.0	3.58200702	0.07	0.24	3.25	2.59	3.54	4- ACG & ATG
1170	73.74	0.17	14.42	1.50900279	0.03	0.39	1.44	4.31	3.13	4- ACG & ATG
1171	67.9	0.61	15.63	3.84	0.08	1.0	3.61	2.16	3.4	4- ACG & ATG
1172	72.55	0.29	14.82	1.94700567	0.06	0.88	1.48	4.85	2.99	4- ACG & ATG
1173	71.78	0.34	14.95	2.21800558	0.07	0.77	1.61	3.45	3.59	4- ACG & ATG
1174	73.72	0.21	14.18	1.66800468	0.05	0.46	0.67	4.75	3.13	4- ACG & ATG
1175	71.01	0.35	15.17	2.04800558	0.08	0.57	1.56	5.13	3.06	4- ACG & ATG
1176	70.57	0.39	15.4	2.30700657	0.09	0.66	2.05	4.72	3.19	4- ACG & ATG
1177	72.9	0.28	14.78	1.70400234	0.04	0.83	1.37	4.87	3.07	4- ACG & ATG
1178	72.75	0.25	14.4	1.71600396	0.05	0.85	1.31	4.72	2.93	4- ACG & ATG
1179	72.81	0.3	14.61	1.85500405	0.05	0.85	1.62	4.57	2.93	4- ACG & ATG
1180	74.89	0.16	14.55	1.01300153	0.04	0.38	1.18	4.45	3.69	4- ACG & ATG
1181	68.88	0.54	15.45	3.30700567	0.08	1.13	3.06	1.91	3.6	4- ACG & ATG
1182	73.12	0.21	14.53	1.52700387	0.05	0.51	0.79	4.93	3.18	4- ACG & ATG
1183	67.64	0.39	17.24	2.1200054	0.05	1.45	3.92	1.33	4.62	4- ACG & ATG
1184	74.22	0.22	14.65	1.24700207	0.06	0.45	1.55	4.05	3.15	4- ACG & ATG
1185	66.19	0.55	15.39	3.38400864	0.08	1.2	3.28	1.88	3.6	4- ACG & ATG
1186	71.44	0.32	14.74	2.28100171	0.05	0.75	2.03	3.21	3.4	4- ACG & ATG
1187	74.72	0.11	14.31	0.79800198	0.03	0.29	0.65	4.62	2.67	4- ACG & ATG
1188	74.08	0.22	14.74	1.58700207	0.05	0.81	1.31	3.8	3.49	4- ACG & ATG
1189	73.26	0.23	14.58	1.58100441	0.04	0.57	1.23	4.69	3.27	4- ACG & ATG
1190	71.79	0.25	14.73	1.63100351	0.05	0.6	1.38	5.27	3.04	4- ACG & ATG
1191	71.59	0.29	14.74	1.82100441	0.05	0.67	1.55	4.63	3.31	4- ACG & ATG
1192	73.95	0.18	13.92	0.84100081	0.07	0.42	1.29	4.79	3.41	4- ACG & ATG
1193	73.39	0.32	14.65	2.11600306	0.05	0.83	1.55	4.01	3.0	4- ACG & ATG
1194	73.1	0.26	14.54	1.48900549	0.08	0.46	1.18	4.78	3.55	4- ACG & ATG
1195	72.77	0.29	14.32	1.85900459	0.1	0.53	1.55	3.44	3.83	4- ACG & ATG
1196	73.87	0.2	14.22	1.55900459	0.05	0.55	0.93	4.91	3.18	4- ACG & ATG
1197	73.81	0.17	14.21	1.29700387	0.04	0.47	0.88	5.03	2.97	4- ACG & ATG
1198	73.4	0.14	14.47	1.02100351	0.04	0.45	0.74	4.84	3.32	4- ACG & ATG
1199	73.37	0.18	14.55	1.30300333	0.04	0.48	0.56	4.95	3.23	4- ACG & ATG
1200	73.22	0.14	14.38	1.09400324	0.07	0.44	0.69	4.56	3.28	4- ACG & ATG
1201	74.27	0.19	14.02	1.21400414	0.08	0.37	0.93	5.15	3.18	4- ACG & ATG
1202	74.19	0.22	14.22	1.57700477	0.03	0.75	0.92	5.23	2.71	4- ACG & ATG
1203	73.9	0.27	14.41	1.97200522	0.05	0.84	1.63	3.76	3.3	4- ACG & ATG
1204	72.39	0.3	14.32	2.07100621	0.08	0.53	1.74	3.59	3.51	4- ACG & ATG
1205	74.73	0.19	14.25	1.39	0.04	0.76	1.01	5.11	2.83	4- ACG & ATG
1206	69.26	0.59	15.88	3.78800648	0.07	1.27	3.46	1.92	3.21	4- ACG & ATG
1207	68.24	0.53	15.58	3.38601026	0.08	0.95	2.79	2.51	3.57	4- ACG & ATG
1208	74.21	0.18	14.06	1.11900369	0.08	0.4	0.77	4.95	3.27	4- ACG & ATG
1209	67.64	0.64	15.78	3.60300333	0.08	0.98	3.68	2.46	3.38	4- ACG & ATG
1210	64.81	0.56	17.18	3.46400864	0.08	1.68	4.7	1.57	3.75	4- ACG & ATG
1211	74.28	0.15	14.29	0.93700567	0.08	0.4	0.7	4.78	3.6	4- ACG & ATG
1212	73.82	0.27	14.6	1.65200072	0.04	0.45	1.29	4.95	3.01	4- ACG & ATG
1213	71.65	0.36	14.88	2.59800828	0.07	0.89	2.31	2.85	3.42	4- ACG & ATG
1214	73.52	0.27	14.52	2.05500405	0.05	0.82	1.54	3.71	3.35	4- ACG & ATG
1215	73.13	0.29	14.83	1.78800378	0.05	0.88	1.51	4.95	2.94	4- ACG & ATG
1216	73.68	0.2	14.13	1.19300243	0.08	0.39	1.09	5.3	3.21	4- ACG & ATG
1217	75.5	0.08	13.1	1.02	0.02	0.2	0.85	5.12	2.9	4- ACG & ATG
1218	74.6	0.07	12.9	0.98	0.02	0.2	0.87	4.24	2.9	4- ACG & ATG
1219	74.0	0.03	14.5	0.72	0.02	0.11	1.3	4.5	3.5	4- ACG & ATG
1220	76.9	0.08	12.7	0.89	0.05	0.09	0.82	4.1	3.4	4- ACG & ATG
1221	75.2	0.19	14.0	1.27	0.03	0.33	1.6	3.9	3.3	4- ACG & ATG
1222	72.6	0.27	14.6	1.74	0.03	0.76	1.5	3.5	3.2	4- ACG & ATG
1223	73.36	0.07	13.01	0.7200009	0.07	0.17	0.95	4.52	3.56	4- ACG & ATG
1224	76.3	0.11	12.81	1.25800468	0.04	0.17	1.57	4.27	2.83	4- ACG & ATG
1225	71.2	0.3	14.22	2.37900909	0.07	0.97	2.4	3.7	2.88	4- ACG & ATG
1226	76.62	0.01	13.33	0.77100171	0.005	0.13	0.7	3.78	3.41	4- ACG & ATG
1227	75.82	0.09	13.94	0.65100171	0.005	0.25	0.74	4.1	3.3	4- ACG & ATG
1228	70.66	0.42	14.84	1.99600216	0.005	1.0	2.77	3.2	2.23	4- ACG & ATG
1229	71.8	0.22	13.68	2.70500405	0.06	0.64	2.13	3.06	3.74	4- ACG & ATG
1230	75.54	0.16	13.74	1.17600216	0.02	0.37	1.23	4.0	3.1	4- ACG & ATG
1231	76.36	0.07	13.01	0.7200009	0.07	0.17	0.95	4.52	3.56	4- ACG & ATG
1232	73.76	0.04	14.65	0.98900279	0.09	0.31	0.85	4.25	3.85	4- ACG & ATG
1233	68.0	0.28	16.59	2.5400036	0.06	0.88	2.67	4.07	3.19	4- ACG & ATG
1234	76.3	0.11	12.81	1.25800468	0.04	0.37	1.57	4.27	2.83	4- ACG & ATG
1235	72.19	0.28	13.43	2.69800468	0.08	0.62	2.05	3.06	3.58	4- ACG & ATG
1236	75.24	0.36	12.71	0.8200063	0.03	0.4	1.33	4.63	2.19	4- ACG & ATG
1237	72.69	0.23	13.93	1.75600306	0.05	0.66	1.89	4.68	2.99	4- ACG & ATG
1238	74.89	0.1	13.46	1.19600216	0.05	0.3	1.27	4.82	3.12	4- ACG & ATG
1239	75.05	0.08	13.94	0.97100351	0.04	0.21	1.07	5.13	3.04	4- ACG & ATG
1240	70.9	0.09	14.75	3.29200702	0.01	0.95	1.2	3.8	3.6	4- ACG & ATG
1241	65.14	0.77	16.52	4.42	0.08	1.86	4.24	1.71	4.02	4- ACG & ATG
1242	64.45	0.75	16.92	4.37	0.08	1.88	4.67	1.61	3.96	4- ACG & ATG
1243	64.57	0.69	16.73	4.17	0.07	1.78	4.26	1.62	4.27	4- ACG & ATG
1244	63.03	0.79	16.77	4.64	0.08	1.9	4.83	1.51	3.59	4- ACG & ATG
1245	63.31	0.79	16.81	4.56	0.07	2.09	4.75	1.29	3.58	4- ACG & ATG
1246	63.06	0.75	17.41	4.06	0.08	1.95	5.05	1.27	4.24	4- ACG & ATG
1247	72.06	0.13	14.14	1.61	0.06	0.25	1.12	3.55	3.47	4- ACG & ATG
1248	72.69	0.11	14.43	1.38	0.05	0.22	1.1	3.75	3.49	4- ACG & ATG
1249	65.11	0.64	15.72	4.95	0.09	1.35	2.82	3.07	3.29	4- ACG & ATG
1250	73.8	0.15	14.35	1.29	0.04	0.33	1.72	3.95	3.52	4- ACG & ATG
1251	69.66	0.38	14.68	3.25	0.07	0.79	1.82	4.5	3.27	4- ACG & ATG
1252	71.56	0.31	14.16	2.72	0.06	0.75	1.63	3.89	3.21	4- ACG & ATG
1253	66.08	0.28	17.49	2.45	0.06	0.71	2.59	3.82	4.68	4- ACG & ATG
1254	70.48	0.33	13.94	2.93	0.07	0.74	1.74	3.96	2.89	4- ACG & ATG
1255	68.56	0.37	14.67	3.23	0.08	0.77	1.73	4.12	3.27	4- ACG & ATG
1256	65.35	0.62	16.42	3.76	0.07	1.59	4.47	1.57	3.72	4- ACG & ATG
1257	61.66	0.86	17.23	5.22	0.09	2.43	5.77	1.0	3.83	4- ACG & ATG
1258	66.84	0.5	15.55	4.21	0.08	1.02	2.49	3.53	3.6	4- ACG & ATG
1259	62.51	0.75	16.69	4.76	0.09	2.14	4.91	1.47	3.77	4- ACG & ATG
1260	65.97	0.53	15.95	4.59	0.08	1.07	2.67	3.03	3.56	4- ACG & ATG
1261	70.39	0.33	14.67	2.97	0.08	0.68	1.65	3.82	3.58	4- ACG & ATG
1262	66.69	0.54	16.16	3.5	0.07	1.43	3.75	1.76	3.98	4- ACG & ATG
1263	63.21	0.85	17.22	4.58	0.08	2.11	4.72	1.45	3.87	4- ACG & ATG
1264	69.16	0.42	14.96	3.61	0.08	0.93	2.19	3.33	3.82	4- ACG & ATG
1265	61.45	0.57	14.2	5.818586396	0.1	4.18	6.3	2.57	2.61	4- ACG & ATG
1266	61.32	0.58	13.81	5.963576595	0.11	4.49	6.33	2.65	2.58	4- ACG & ATG
1267	70.94	0.29	13.71	2.370786337	0.05	1.19	2.53	4.67	2.7	4- ACG & ATG
1268	62.06	0.58	13.68	5.783635401	0.1	4.25	6.02	2.77	2.61	4- ACG & ATG
1269	72.37	0.25	13.14	2.071788298	0.04	0.96	1.86	4.77	2.87	4- ACG & ATG
1270	73.07	0.24	13.66	1.335854945	0.03	0.52	1.53	4.84	3.12	4- ACG & ATG
1271	70.64	0.33	13.44	2.488762815	0.05	1.46	2.57	4.5	2.86	4- ACG & ATG
1272	59.69	0.64	15.69	6.358468784	0.12	3.38	6.22	1.71	3.22	4- ACG & ATG
1273	62.02	0.56	15.15	5.505560914	0.1	3.55	5.91	2.17	3.1	4- ACG & ATG
