	Tectonic_setting	Location_notes	Pluton	Colour	SubGroup	Group	DebonPQ	TASMiddlemostPlut	Villaseca	QANOR	LaRoche	Geol_unit_notes	Rock_type_notes	Ref	Symbol	Size	Size_rel	Age	Latitude	Longitude	SiO2	TiO2	Al2O3	FeOt	MnO	MgO	CaO	K2O	Na2O	P2O5	H2O	H2Ot	H2O.MINUS	LOI	Li	Be	B	Sc	V	Cr	Ni	Cu	Zn	Rb	Sr	Y	Zr	Nb	Cs	Ba	La	Ce	Pr	Nd	Sm	Eu	Gd	Tb	Dy	Ho	Er	Tm	Yb	Lu	Hf	Ta	Pb	Th	U	Co	Mo	W	Ga	Ge	As	In	Sn	Sb	Cd	Ks	Sum_CIPW	Orthoclase	Albite	Anorthite	Quartz	Apatite	Ilmenite	Biotite	Amphibole	Corundum	Rest	sum_meso	P	K	Ti	Cr2O3	A/NK	A/CNK	K2O/Na2O	Q	C	Or	Ab	An	Lc	Ne	Ns	Di	Wo	Hy	Ol	Il	Tn	Pf	Ru	Ap	Sum
Ma-8	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	diorite	metaluminous	5b tonalite	diorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	0	1.136	1.42		37.48	-119.8983333	59.4	0.79	17.6	5.66	0.1	3.47	6.84	1.43	3.17	0.18																																																		0	92.99849892	4.165476891	26.8499	26.3354918	19.2236128	0.4248	0.7505	6.417918181	9.306393973	0	-0.487607695	92.98648595	785.628	11870.859	4736.05		2.602460276	0.916688688	0.451104101	16.8602190456211	0	8.45089056107012	26.8236562932606	29.5702446862393	0	0	0	0.645050042349213	0	8.34518415869441	0	0.213922212667578	1.66297908967418	0	0	0.426352831770499	92.998498921347
Mb-30	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	l-P	5a tonalite	granodiorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.495	-119.8083333	66.2	0.48	16.2	3.66	0.07	1.85	4.46	2.05	3.44	0.15																																																		0	94.91688164	7.49204	29.1368	21.13952	29.20702	0.354	0.456	6.86928	0	0.55316	-0.30782	94.9	654.69	17017.665	2877.6		2.056327627	1.013295621	0.595930233	26.4598978300397	0.57172625609989	12.1149130420935	29.1083210248633	21.1470298648816	0	0	0	0	0	4.60858830243927	0	0.149745548867305	0	0	0.401365746377659	0.355294026475416	94.9168816421376
Mb-6	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	ad	granodiorite	metaluminous	4 granodiorite	granodiorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.45333333	-119.9116667	67.7	0.5	15.2	3.4	0.05	1.8	3.53	3.77	2.86	0.1																																																		0	95.52417638	17.78645	24.2242	16.85408	29.34398	0.236	0.475	6.66275	0	0.22504	-0.2975	95.51	436.46	31295.901	2997.5		1.730068901	0.999727938	1.318181818	26.6772053722515	0.235305356633553	22.279620570094	24.2005227125317	16.859765174468	0	0	0	0	0	4.4840318618328	0	0.106961106333789	0	0	0.443901542195774	0.236862684316944	95.524176380658
Mc-19	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	diorite	metaluminous	5b tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	0	1.136	1.42		37.32833333	-119.915	61.8	0.68	17.1	5.28	0.09	3.13	6.07	1.46	3.41	0.13																																																		0	93.88592987	3.924722593	28.8827	24.7601246	22.2439416	0.3068	0.646	7.027111205	6.536229898	0	-0.453077747	93.87455215	567.398	12119.898	4076.6		2.378261448	0.938179207	0.428152493	19.5575422137218	0	8.62818197144222	28.8544693880185	27.0400325436281	0	0	0	0.163006062583294	0	7.72166669987431	0	0.19252999140082	1.42057950913598	0	0	0.307921489612027	93.885929869417
Mc-21	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	gd	diorite	metaluminous	5a tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	0	1.136	1.42		37.31333333	-119.7883333	61.9	0.77	15.9	5.19	0.08	3.94	5.17	2.37	3.36	0.19																																																		0	93.69903262	8.562205314	28.4592	18.1535192	20.6848232	0.4484	0.7315	8.140979992	9.063970305	0	-0.55828621	93.6863118	829.274	19674.081	4616.15		1.964685677	0.908926823	0.705357143	17.5460176030223	0	14.0060214193959	28.4313833266106	21.3024209699317	0	0	0	0.573817009012494	0	9.54903696749733	0	0.171137770134063	1.66915845486086	0	0	0.450039100202194	93.6990326206675
Mc-49	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	m-P	5b tonalite	granodiorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.36666667	-119.875	67.1	0.51	17	3.25	0.05	1.66	4.46	1.31	3.99	0.15																																																		0	96.24670854	3.564055	33.7953	21.13952	29.74022	0.354	0.4845	6.186435	0	1.24486	-0.27889	96.23	654.69	10874.703	3057.45		2.129815722	1.056476351	0.328320802	27.2763121714146	1.26793899419479	7.74172491958172	33.7622677003501	21.1470298648816	0	0	0	0	0	4.13527382813469	0	0.106961106333789	0	0	0.453905924591066	0.355294026475416	96.2467085359578
Md-5	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	diorite	metaluminous	5b tonalite	diorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	0	1.136	1.42		37.34166667	-119.825	60.4	0.69	17.7	5.2	0.09	3.36	6.55	1.32	3.36	0.17																																																		0	93.65790006	2.355636603	28.4592	27.1915472	20.8553312	0.4012	0.6555	8.129914387	6.089307169	0	-0.493397759	93.6442388	741.982	10957.716	4136.55		2.544445383	0.938208159	0.392857143	17.691892458342	0	7.80082205637242	28.4313833266106	29.3151266708754	0	0	0	0.0152077801406843	0	8.36314277375939	0	0.19252999140082	1.44512843544914	0	0	0.402666563338805	93.6579000562893
MLa-19	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	metaluminous	5b tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.14666667	-119.7316667	64.3	0.64	16.5	4.82	0.07	2.6	5	1.9	3.4	0.17																																																		0	94.59790904	4.78782	28.798	23.686976	27.015216	0.4012	0.608	9.56374	0	0.146408	-0.42736	94.58	741.982	15772.47	3836.8		2.156876401	0.985597615	0.558823529	23.1474589085347	0.165938535835971	11.228455990233	28.7698521757369	23.6954205394492	0	0	0	0	0	6.47693491153627	0	0.149745548867305	0	0	0.561435864702332	0.402666563338805	94.5979090382346
MLb-6	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	m-P	5b tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.21	-119.5583333	65	0.68	16.7	4.66	0.06	2.1	5	1.6	3.5	0.17																																																		0	94.82779935	4.15454	29.645	23.686976	28.282216	0.4012	0.646	7.84178	0	0.505408	-0.35312	94.81	741.982	13282.08	4076.6		2.229720875	1.007183748	0.457142857	25.1595409397596	0.526164375398719	9.45554188651202	29.6160242985527	23.6954205394492	0	0	0	0	0	5.2313705054716	0	0.128353327600547	0	0	0.612716909797265	0.402666563338805	94.8277993458806
MLb-69	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	metaluminous	5a tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.18833333	-119.6083333	63.4	0.62	16.9	4.97	0.06	2.3	5.4	2.1	3.3	0.15																																																		0	94.24659834	7.669009953	27.951	24.340726	24.510896	0.354	0.589	7.045597347	2.13304212	0	-0.36177992	94.2314915	654.69	17432.73	3716.9		2.194254689	0.964590675	0.636363636	21.7511810394299	0	12.410398726047	27.9236800529211	25.0978033275162	0	0	0	0	0	5.72959626789747	0	0.128353327600547	0.502304096206242	0	0.347987477167435	0.355294026475416	94.2465983412614
MLc-10	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	m-P	5a tonalite	granodiorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.05666667	-119.7333333	67.2	0.47	16.7	3.3	0.05	1.5	4.2	1.7	3.9	0.16																																																		0	95.8971843	6.260135	33.033	19.784448	29.454968	0.3776	0.4465	5.607695	0	1.169384	-0.25373	95.88	698.336	14112.21	2817.65		2.022769579	1.050804721	0.435897436	27.2311287787713	1.19052735513871	10.046513254419	33.0007127898159	19.791779111968	0	0	0	0	0	3.736693218194	0	0.106961106333789	0	0	0.413888395009898	0.378980294907111	95.8971843045578
MLc-154	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	metaluminous	5a tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.11	-119.6616667	65.7	0.53	16.5	3.85	0.05	1.8	4.8	1.9	3.6	0.15																																																		0	95.04659644	6.717365	30.492	22.82592	27.62272	0.354	0.5035	6.682805	0	0.13236	-0.30067	95.03	654.69	15772.47	3177.35		2.067936228	0.987640522	0.527777778	24.9492192227582	0.152678784189157	11.228455990233	30.4621964213685	22.8338443378384	0	0	0	0	0	4.4840318618328	0	0.106961106333789	0	0	0.47391468938165	0.355294026475416	95.046596440411
MLd-27	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	l-P	5b tonalite	granodiorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.005	-119.6166667	66.4	0.41	16.7	3.88	0.06	1.4	4.4	1.5	4	0.18																																																		0	95.068222	5.330005	33.88	20.645504	28.467464	0.4248	0.3895	5.246285	0	0.904432	-0.23799	95.05	785.628	12451.95	2457.95		2.035585732	1.030593955	0.375	26.3917774724303	0.926748704203554	8.86457051860502	33.8468849126317	20.6533553135788	0	0	0	0	0	3.48758033698107	0	0.128353327600547	0	0	0.34259858512438	0.426352831770499	95.0682220029259
MLd-52	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	diorite	metaluminous	5a tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	0	1.136	1.42		37.03166667	-119.5183333	61.6	0.84	16.9	5.56	0.08	2.6	6	1.9	3.2	0.21																																																		0	93.34989701	7.698710294	27.104	23.837056	21.941016	0.4956	0.798	5.275888559	6.565574625	0	-0.381241477	93.334604	916.566	15772.47	5035.8		2.308448725	0.927026752	0.59375	20.0680592888416	0	11.228455990233	27.0775079301054	26.1373929791099	0	0	0	0	0	6.47693491153627	0	0.171137770134063	1.59119248369494	0	0.101804017051433	0.497411637065583	93.3498970077722
MLd-59	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	gd	granodiorite	metaluminous	5a tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.10833333	-119.5333333	63.3	0.55	16.3	4.87	0.08	2	4.5	2.1	3.7	0.2																																																		0	92.74932183	7.389075	31.339	21.01056	24.65796	0.472	0.5225	7.457275	0	0.21748	-0.33585	92.73	872.92	17432.73	3297.25		1.949768322	0.985369861	0.567567568	21.6876201905031	0.236871085069285	12.410398726047	31.3083685441843	21.0188096113788	0	0	0	0	0	4.98225762425867	0	0.171137770134063	0	0	0.460132907630937	0.473725368633888	92.7493218278401
MLd-9	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	diorite	metaluminous	5a tonalite	diorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	0	1.136	1.42		37.09	-119.5333333	61.6	0.88	17	5.48	0.07	2.6	5.9	1.8	3.5	0.21																																																		0	93.57977685	7.479395915	29.645	22.76661	20.6066	0.4956	0.836	4.732736357	7.378062115	0	-0.374821887	93.5651825	916.566	14942.34	5275.6		2.20601138	0.92221971	0.514285714	18.9810583683984	0	10.637484622326	29.6160242985527	25.3589732688042	0	0	0	0	0	6.47693491153627	0	0.149745548867305	1.79013304024588	0	0.0720111538100381	0.497411637065583	93.5797768496064
RDa-1	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	metaluminous	5b tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.14666667	-119.9133333	65	0.73	16.7	4.35	0.05	2.3	5.1	1.6	3.5	0.18																																																		0	95.17824441	3.678465	29.645	24.117504	28.096464	0.4248	0.6935	8.541505	0	0.347432	-0.38467	95.16	785.628	13282.08	4376.35		2.229720875	0.996258941	0.457142857	24.6752721841352	0.368284852877526	9.45554188651202	29.6160242985527	24.1262086402546	0	0	0	0	0	5.72959626789747	0	0.106961106333789	0	0	0.674002337287491	0.426352831770499	95.1782444056214
SL-32	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	gd	granite	m-P	4 granodiorite	granodiorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.03666667	-119.385	72	0.3	14.9	1.98	0.04	0.76	2.8	3	3.2	0.08																																																		0	97.09321745	15.75655	27.104	13.364224	36.119984	0.1888	0.285	2.91735	0	1.476192	-0.1321	97.08	349.168	24903.9	1798.5		1.750547198	1.09537286	0.9375	35.0055482913391	1.48888296985122	17.72914103721	27.0775079301054	13.3687428826598	0	0	0	0	0	1.89325789721829	0	0.0855688850670313	0	0	0.255077409803699	0.189490147453555	97.0932174507081
SLa-39	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	diorite	metaluminous	5b tonalite	diorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	0	1.136	1.42		37.22333333	-119.4583333	59.5	0.68	18	6.98	0.16	3	6	1.8	3.2	0.11																																																		0	92.46554903	3.13754	27.104	29.039808	21.452728	0.2596	0.646	11.18378	0	0.120264	-0.49372	92.45	480.106	14942.34	4076.6		2.495601823	0.993263383	0.5625	16.9843172220204	0.141304176076032	10.637484622326	27.0775079301054	29.0486423955901	0	0	0	0	0	7.473386436388	0	0.342275540268125	0	0	0.500081754659608	0.260548952748638	92.4655490301823
SLa-48	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	l-P	5a tonalite	granodiorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.21333333	-119.4966667	67.3	0.61	16.6	3.78	0.05	1.6	4.6	2.2	3.5	0.14																																																		0	96.61625811	8.904005	29.645	21.899392	29.055472	0.3304	0.5795	6.046285	0	0.413336	-0.27339	96.6	611.044	18262.86	3656.95		2.039513909	1.00587395	0.628571429	26.6814476737689	0.432156997681028	13.001370093954	29.6160242985527	21.9069343332222	0	0	0	0	0	3.98580609940693	0	0.106961106333789	0	0	0.553949748543987	0.331607758043722	96.6162581095073
SLa-97	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	gd	granodiorite	m-P	5a tonalite	granodiorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.13833333	-119.4583333	71.1	0.44	15.8	2.96	0.02	1	3.2	2.2	3.8	0.08																																																		0	97.65297206	10.42122	32.186	15.348224	33.935984	0.1888	0.418	3.79154	0	1.522192	-0.17196	97.64	349.168	18262.86	2637.8		1.830245612	1.093345115	0.578947368	32.4622682122516	1.54049339436809	13.001370093954	32.1545406670001	15.3532304979032	0	0	0	0	0	2.49112881212933	0	0.0427844425335157	0	0	0.417665794365319	0.189490147453555	97.6529720619587
SLb-63	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	gd	granodiorite	l-P	4 granodiorite	granodiorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.21166667	-119.3283333	65.1	0.61	16.4	3.48	0.03	1.6	3.8	3.2	3.5	0.1																																																		0	94.35365393	14.839805	29.645	18.19328	24.62448	0.236	0.5795	5.998885	0	0.49324	-0.27019	94.34	436.46	26564.16	3656.95		1.778425472	1.01668087	0.914285714	22.2554089157878	0.508520403033115	18.911083773024	29.6160242985527	18.1992943147573	0	0	0	0	0	3.98580609940693	0	0.0641766638002735	0	0	0.576476779571518	0.236862684316944	94.3536539322506
SLc-107	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	gd	granodiorite	metaluminous	5a tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.02166667	-119.4816667	65.1	0.65	16.6	4.25	0.06	2	4.7	2.3	3.6	0.16																																																		0	95.18725509	8.538925	30.492	22.264448	25.732968	0.3776	0.6175	7.476725	0	0.006384	-0.33655	95.17	698.336	19092.99	3896.75		1.973383607	0.978909882	0.638888889	22.7625662018832	0.0254673647571432	13.592341461861	30.4621964213685	22.2723886310222	0	0	0	0	0	4.98225762425867	0	0.128353327600547	0	0	0.582703762611389	0.378980294907111	95.1872550902698
SLc-111	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	granodiorite	m-P	5b tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.06166667	-119.4583333	66.1	0.53	17.4	4.08	0.06	1.6	4.9	1.4	3.7	0.13																																																		0	95.83571057	4.209465	31.339	23.452864	29.085224	0.3068	0.5035	6.016505	0	1.177312	-0.27067	95.82	567.398	11621.82	3177.35		2.288794452	1.053805072	0.378378378	26.7086926780475	1.1996842634827	8.27359915069802	31.3083685441843	23.4606338476601	0	0	0	0	0	3.98580609940693	0	0.128353327600547	0	0	0.462651173867885	0.307921489612027	95.83571057456
SLc-115	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	dq	diorite	metaluminous	5b tonalite	diorite	Gary_s_DB//////////	//////	Bateman et al. (1984)	0	1.136	1.42		37.11666667	-119.4766667	58.5	0.83	18.8	6.26	0.08	2.9	6.5	1.3	3.7	0.18																																																		0	92.80809181	0.774437119	31.339	30.564774	18.383024	0.4248	0.7885	10.24255235	0.74801315	0	-0.474577116	92.7905235	785.628	10791.69	4975.85		2.508669987	0.973461811	0.351351351	14.3127312751518	0	7.68262778279102	31.3083685441843	30.8494661509811	0	0	0	0	0	7.22427355517507	0	0.171137770134063	0.156764081122693	0	0.676369814017164	0.426352831770499	92.8080918053277
SLc-70	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	to	diorite	metaluminous	5a tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.07833333	-119.415	62	0.91	17.2	5.61	0.07	2.5	5.5	2	3.5	0.14																																																		0	93.83620892	6.901256144	29.645	24.204978	21.861048	0.3304	0.8645	7.290413742	3.119364075	0	-0.394765461	93.8221945	611.044	16602.6	5455.45		2.170975666	0.959661761	0.571428571	19.1042832924392	0	11.81942735814	29.6160242985527	25.3139809249081	0	0	0	0	0	6.22782203032333	0	0.149745548867305	0.745628052940484	0	0.527689650815874	0.331607758043722	93.8362089150308
SLd-36	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	gd	granodiorite	metaluminous	5a tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.01	-119.295	66.1	0.72	16.5	4.36	0.05	1.9	4.8	2.4	3.2	0.13																																																		0	95.81570927	9.33226	27.104	22.956864	28.379224	0.3068	0.684	7.15482	0	0.204312	-0.32228	95.8	567.398	19923.12	4316.4		2.0986608	0.994594792	0.75	25.5567477427823	0.22160352810234	14.183312829768	27.0775079301054	22.9645119438493	0	0	0	0	0	4.73314474304573	0	0.106961106333789	0	0	0.663997954892199	0.307921489612027	95.8157092684911
SP-149	CONVERGENT MARGIN	Mariposa//Fine Gold Suite////////////	Blue Canyon Tonalite	cyan2	ArcNormal	4- ACG & ATG	gd	granodiorite	metaluminous	5a tonalite	tonalite	Gary_s_DB//////////	//////	Bateman et al. (1984)	15	1.136	1.42		37.35333333	-119.4833333	65.6	0.61	16.2	4.03	0.1	2	4.6	3	3.1	0.12																																																		0	95.34573063	13.48500213	26.257	20.787674	26.130984	0.2832	0.5795	6.312196875	1.816853408	0	-0.321141909	95.3312685	523.752	24903.9	3656.95		1.940790248	0.969422334	0.967741935	23.7250650473891	0	17.72914103721	26.2313358072896	21.4273422932814	0	0	0	0	0	4.98225762425867	0	0.213922212667578	0.430061413206182	0	0.322369971060979	0.284235221180333	95.3457306275438
114992	CONVERGENT MARGIN	HONSHU ARC / CENTRAL HONSHU / HONSHU / FUNATSU GRANODIORITE / PACIFIC OCEAN//AKATANI, KAMITAKARA-MURA, GIFU PREFECTURE, TAKAYAMA////////////	Funatsu	cyan2	ArcNormal	4- ACG & ATG	gd	granite	l-P	4 granodiorite	granodiorite	//////////	/ GRANODIORITE [3408]//////	Georoc Database [3408]	15	1.136	1.42		36.15000153	137.2700043	71.86	0.2	15.2	1.92900909	0.07	0.54	2.38	3.13	3.89	0.34	0.1			0.1																																														0	97.63692968	17.0501	32.9483	9.578752	33.099532	0.8024	0.19	2.1626	0	1.886316	-0.108	97.61	1483.964	25983.069	1199		1.553008581	1.076880305	0.804627249	32.3162880682009	1.89925893648147	18.4974038154891	32.9160955775343	9.58635200851311	0	0	0	0	0	1.34520955854984	0	0.149745548867305	0	0	0.121243039309481	0.80533312667761	97.6369296796232
114993	CONVERGENT MARGIN	HONSHU ARC / CENTRAL HONSHU / HONSHU / FUNATSU GRANODIORITE / PACIFIC OCEAN//ASOYA, KAMIOKA-MURA, GIFU PREFECTURE, TAKAYAMA////////////	Funatsu	cyan2	ArcNormal	4- ACG & ATG	ad	granite	f-P	unclassified	granite	//////////	/ GRANODIORITE [3408]//////	Georoc Database [3408]	15	1.136	1.42		36.15000153	137.2700043	75.72	0.17	12.78	1.20100621	0.05	0.26	0.6	4.31	3.67	0.56	0.06			0.06																																														0	98.04856945	24.711085	31.0849	-0.690432	38.151188	1.3216	0.1615	1.129145	0	2.323044	-0.07203	98.12	2444.176	35778.603	1019.15		1.194077761	1.083623901	1.174386921	37.4983988003368	2.07718514918816	25.4708659567918	31.0545169073396	0	0	0	0	0	0	0.647693491153627	0	0.106961106333789	0	0	0.113756923151136	1.0791911122207	98.0485694465156
114991	CONVERGENT MARGIN	HONSHU ARC / CENTRAL HONSHU / HONSHU / FUNATSU GRANODIORITE / PACIFIC OCEAN//HIROGAWARA, KAMITAKARA-MURA, GIFU PREFECTURE, TAKAYAMA////////////	Funatsu	cyan2	ArcNormal	4- ACG & ATG	ad	granite	f-P	3a granite	granite	//////////	/ GRANODIORITE [3408]//////	Georoc Database [3408]	15	1.136	1.42		36.15000153	137.2700043	75.48	0.12	13.99	0.72600306	0.04	0.18	0.83	4.45	3.82	0.12	0.08			0.08																																														0	99.04542918	25.76436	32.3554	3.331136	34.766876	0.2832	0.114	0.79602	0	1.658688	-0.03968	99.03	523.752	36940.785	719.4		1.260232474	1.109414165	1.164921466	34.5293412705311	1.66707496428914	26.2982258718616	32.3237750915633	3.33380616556472	0	0	0	0	0	0.44840318618328	0	0.0855688850670313	0	0	0.0749985266884417	0.284235221180333	99.0454291829289
